CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,balance_log,salary_log,product_norm,tenure_norm,card_flag,active_flag,salary_balance_ratio,product_per_tenure,zero_balance_flag,high_balance_flag,Balance_Category,engagement_score,low_engagement_flag,activity_product_interaction,balance_activity_gap,tenure_engagement_ratio,is_dormant_high_value,product_intensity,Geography_Germany,Geography_Spain,Gender_Male,cluster_id,dist_to_cluster_0,dist_to_cluster_1,dist_to_cluster_2,dist_to_cluster_3,dist_to_cluster_4,Engagement_Segment,is_active_power_core,is_active_casual,is_inactive_disengaged,is_inactive_high_balance,is_inactive_low_balance,customer_value_segment,Exited
694,33,4,124067.32,1,1,1,77906.87,11.72858766060211,11.263282253713598,0.25,0.4,1,1,0.6279352376174675,0.2,0,0,Medium Balance,0.7070881466861613,0,1,0.0,0.14141762933723226,0,Low,True,False,True,1,3.055588627416043,1.3229292586456372,2.86856034955634,2.074245511789854,1.4600104334352935,Inactive_High_Balance,0,0,0,1,0,High Value,0
413,34,9,0.0,2,0,0,6534.18,0.0,8.784955169672873,0.5,0.9,0,0,6534.18,0.2,1,0,Zero Balance,0.24,1,0,0.0,0.024,0,Medium,False,False,True,0,2.332169675070183,4.47772308383767,3.1359846455592133,4.043911389455716,4.040323492241585,Inactive_Low_Balance,0,0,0,0,1,Medium Value,0
760,57,1,0.0,2,1,1,25101.17,0.0,10.130709575566195,0.5,0.1,1,1,25101.17,1.0,1,0,Zero Balance,0.6100000000000001,0,2,0.0,0.30500000000000005,0,Medium,False,True,False,2,2.496022148519225,3.015181048775162,2.14366319650054,2.910497158910518,3.7376076045967404,Inactive_Disengaged,0,0,1,0,0,Low Value,0
541,36,5,0.0,2,1,0,124795.84,0.0,11.734442414084075,0.5,0.5,1,0,124795.84,0.3333333333333333,1,0,Zero Balance,0.25,1,0,0.0,0.041666666666666664,0,Medium,False,False,True,2,3.518799127561843,2.933723424976275,0.918464357317672,2.7534012771476726,3.139366145292508,Inactive_Disengaged,0,0,1,0,0,Low Value,0
494,38,7,174937.64,1,1,0,40084.32,12.072190562849652,10.598765461481236,0.25,0.7,1,0,0.22913359792896523,0.125,0,1,High Balance,0.3412507876612837,0,0,174937.64,0.04265634845766046,1,Low,True,False,False,4,2.4903820063313704,1.8977584724398826,2.7975743787111,2.5954986649884284,1.2765433815223584,Active_Casual,0,1,0,0,0,Platinum Value,0
462,27,4,176913.52,1,1,0,80587.27,12.083421957050815,11.297108384404932,0.25,0.4,1,0,0.4555152963137226,0.2,0,1,High Balance,0.31138685246575337,0,0,176913.52,0.06227737049315067,1,Low,False,False,True,1,3.0073115869580636,0.9194782173461238,2.634065965627812,2.5291841463820766,1.6570105144796654,Inactive_High_Balance,0,0,0,1,0,High Value,0
850,38,5,0.0,2,1,0,16491.64,0.0,9.710669499767985,0.5,0.5,1,0,16491.64,0.3333333333333333,1,0,Zero Balance,0.25,1,0,0.0,0.041666666666666664,0,Medium,False,False,True,2,2.0526357379496787,3.38149504984895,1.944205855755838,3.252979178873582,3.5610080472483765,Inactive_Disengaged,0,0,1,0,0,Low Value,0
606,32,5,83161.65,1,1,1,116885.59,11.328553607746096,11.668959427449789,0.25,0.5,1,1,1.405505837055457,0.16666666666666666,0,0,Medium Balance,0.7122418600891315,0,1,0.0,0.11870697668152191,0,Low,False,False,True,4,3.3827988622829164,1.5400664849237544,2.809632908609602,2.0249599663876574,1.2151881832538365,Active_Casual,0,1,0,0,0,High Value,0
534,34,5,170600.78,1,0,1,5240.53,12.047087347748473,8.564368719428666,0.25,0.5,0,1,0.030717909273865723,0.16666666666666666,0,1,High Balance,0.6709466701142434,0,1,0.0,0.11182444501904056,0,Low,False,True,True,0,1.6017992660409666,3.179457305901808,4.032253337203721,3.5236888261831876,3.062196614653637,Inactive_Low_Balance,0,0,0,0,1,Medium Value,0
646,50,0,104129.24,2,1,0,181794.86,11.55339770233258,12.110639688188995,0.5,0.0,1,0,1.74584116967367,2.0,0,0,Medium Balance,0.33996577550142243,0,0,104129.24,0.33996577550142243,0,Medium,False,False,True,1,4.020125765333337,1.9745133350104438,2.829231875948994,2.43155295027443,3.3486529796950166,Inactive_High_Balance,0,0,0,1,0,High Value,1
730,35,0,155470.55,1,1,1,53718.28,11.954218035663176,10.89152724771787,0.25,0.0,1,1,0.34551839227176934,1.0,0,1,High Balance,0.6698215876388364,0,1,0.0,0.6698215876388364,0,Low,False,False,False,1,3.1576690191846044,1.391762389250235,3.336930955484642,2.7933837762725946,2.733611981879106,Inactive_High_Balance,0,0,0,1,0,High Value,0
566,42,6,0.0,1,1,0,180702.12,0.0,12.104610742618311,0.25,0.6,1,0,180702.12,0.14285714285714285,1,0,Zero Balance,0.185,1,0,0.0,0.02642857142857143,0,Low,False,False,False,2,3.972228285939012,2.8273145104387014,1.9106479148212494,3.5958350852917174,2.7783097814801323,Inactive_Disengaged,0,0,1,0,0,Low Value,1
677,37,3,0.0,2,1,1,38252.25,0.0,10.551983802965426,0.5,0.3,1,1,38252.25,0.5,1,0,Zero Balance,0.6300000000000001,0,2,0.0,0.15750000000000003,0,Medium,False,False,False,2,2.5284263234486017,2.8574722094461467,1.5433440669090561,2.420243394661572,3.2346548272658304,Inactive_Disengaged,0,0,1,0,0,Low Value,0
776,39,2,104349.45,1,0,0,79503.05,11.555510224906206,11.28356324274108,0.25,0.2,0,0,0.7618850709316539,0.3333333333333333,0,0,Medium Balance,0.23499136804726045,1,0,104349.45,0.07833045601575349,0,Low,False,True,True,1,3.2157818602310364,1.0645815272101449,2.8304158377370943,2.960516731224275,2.4132299223183726,Inactive_High_Balance,0,0,0,1,0,High Value,0
636,48,3,120568.41,1,1,0,190160.04,11.699980882676476,12.155626571097791,0.25,0.3,1,0,1.5771831345944216,0.25,0,0,Medium Balance,0.296741584578622,1,0,120568.41,0.0741853961446555,0,Low,True,False,False,1,3.8148953364618925,1.09741926887556,2.755680381123368,2.7464567562591333,2.0997821639399654,Inactive_High_Balance,0,0,0,1,0,High Value,1
516,47,6,109387.33,1,0,0,121365.45,11.602659490519562,11.706569760269982,0.25,0.6,0,0,1.1094917529136792,0.14285714285714285,0,0,Medium Balance,0.2755625665549136,1,0,109387.33,0.039366080936416234,0,Low,False,False,False,4,3.400737717630688,1.5635574707364581,2.608895616299188,2.5948162441409854,1.404220313415533,Active_Casual,0,1,0,0,0,High Value,0
592,31,7,110071.1,1,0,0,43921.36,11.608890884603497,10.69017880880172,0.25,0.7,0,0,0.3990235491100833,0.125,0,0,Medium Balance,0.28563805793224556,1,0,110071.1,0.035704757241530695,0,Low,False,True,True,4,2.6077650177689753,1.949612034834939,2.754913466141279,2.7110830526295264,1.426898527690418,Active_Casual,0,1,0,0,0,High Value,0
700,26,4,119009.57,1,1,0,141926.43,11.686967591678503,11.863071149611569,0.25,0.4,1,0,1.1925531488505599,0.2,0,0,Medium Balance,0.30658393265550077,0,0,119009.57,0.061316786531100155,0,Low,False,False,True,1,3.4954063977654433,1.0306850911421759,2.6125311763363523,2.569349996678567,1.7252764082030734,Inactive_High_Balance,0,0,0,1,0,High Value,0
579,26,10,162482.76,1,1,1,18458.2,11.99833333729621,9.823318170173025,0.25,1.0,1,1,0.11360027611374823,0.09090909090909091,0,1,High Balance,0.7703560306281312,0,1,0.0,0.07003236642073919,0,Low,False,False,False,4,2.828878376496499,3.4292971668265633,3.8374186215392077,3.0752217900034338,2.094607249236911,Active_Casual,0,1,0,0,0,Platinum Value,0
522,25,1,111432.13,1,1,1,168683.57,11.62117995903007,12.035785800213437,0.25,0.1,1,1,1.5137649817428622,0.5,0,0,Medium Balance,0.6757869361996287,0,1,0.0,0.33789346809981435,0,Low,True,False,True,1,3.9022751177685207,1.2944886147297057,3.150956071581466,2.5785220474868358,2.4358634273289974,Inactive_High_Balance,0,0,0,1,0,High Value,0
543,42,5,0.0,2,0,0,101905.34,0.0,11.531809435136013,0.5,0.5,0,0,101905.34,0.3333333333333333,1,0,Zero Balance,0.2,1,0,0.0,0.03333333333333333,0,Medium,False,False,False,2,3.426168754814081,3.0040209155348325,1.0910426181467967,2.897451894414227,3.234824908963129,Inactive_Disengaged,0,0,1,0,0,Low Value,0
632,40,5,147650.68,1,1,1,199674.83,11.902611265366733,12.204450480531676,0.25,0.5,1,1,1.352337000161461,0.16666666666666666,0,1,High Balance,0.719196387865422,0,1,0.0,0.11986606464423699,0,Low,False,False,True,4,3.8956909971062403,1.739007212361675,2.9918726177315187,2.157441337227332,1.4527458413401633,Active_Casual,0,1,0,0,0,Platinum Value,0
652,75,10,0.0,2,1,1,114675.75,0.0,11.64987257986779,0.5,1.0,1,1,114675.75,0.18181818181818182,1,0,Zero Balance,0.7000000000000001,0,2,0.0,0.06363636363636364,0,Medium,False,True,False,2,3.8824192756575835,3.8833093908650453,2.1935859045631396,2.626657336033685,2.888862454903859,Inactive_Disengaged,0,0,1,0,0,Low Value,0
724,35,0,171982.95,2,0,1,167313.07,12.055156437488083,12.027627983857084,0.5,0.0,0,1,0.9728411866339853,2.0,0,1,High Balance,0.6960444245958334,0,2,0.0,0.6960444245958334,0,Medium,True,False,False,3,4.052779995223077,2.1785272150586343,3.1314066344092124,2.016405361502579,3.271779971131344,Active_Power_Core,1,0,0,0,0,Platinum Value,0
715,32,8,175307.32,1,1,0,187051.23,12.074301531277646,12.13914316165123,0.25,0.8,1,0,1.066984327954315,0.1111111111111111,0,1,High Balance,0.3512763613791367,0,0,175307.32,0.03903070681990408,1,Low,False,False,True,4,3.87632483662271,2.1575346676854745,2.8577147591427354,2.613938332207138,1.1808495875135463,Active_Casual,0,1,0,0,0,Platinum Value,0
739,58,1,110597.76,1,0,1,160122.66,11.613664156434284,11.983701670701882,0.25,0.1,0,1,1.4477798846931016,0.5,0,0,Medium Balance,0.62569588461758,0,1,0.0,0.31284794230879,0,Low,True,False,True,1,3.807155760389376,1.0896435613993847,3.0587219555873424,2.5582856658632616,2.37414479013226,Inactive_High_Balance,0,0,0,1,0,High Value,1
640,46,3,0.0,1,1,1,156260.08,0.0,11.959283477084512,0.25,0.3,1,1,156260.08,0.25,1,0,Zero Balance,0.555,0,1,0.0,0.13875,0,Low,False,True,False,2,3.648878001429021,2.20032636357598,1.7478220227120178,3.038541981941257,2.628227555458427,Inactive_Disengaged,0,0,1,0,0,Low Value,0
637,41,2,138014.4,2,1,0,140298.24,11.83512055211607,11.851532849112232,0.5,0.2,1,0,1.0165404730196774,0.6666666666666666,0,1,High Balance,0.36337875912427964,0,0,138014.4,0.12112625304142655,1,Medium,True,False,True,1,3.5497753226178106,1.691799041182723,2.4351892914732574,1.7947248681021182,2.754284597647194,Inactive_High_Balance,0,0,0,1,0,High Value,0
569,35,10,124525.52,1,1,1,193793.78,11.732273984251247,12.17455504309153,0.25,1.0,1,1,1.5562450472397364,0.09090909090909091,0,0,Medium Balance,0.7671328053365075,0,1,0.0,0.0697393459396825,0,Low,False,False,True,4,4.322390864343994,3.121563446227206,3.5189089982455255,2.695283144105142,1.543832638512766,Active_Casual,0,1,0,0,0,High Value,0
774,42,2,132193.94,2,1,1,162865.52,11.79203293032681,12.00068624860513,0.5,0.2,1,1,1.2320102418443548,0.6666666666666666,0,1,High Balance,0.7628567661527206,0,2,0.0,0.2542855887175735,0,Medium,True,False,True,3,3.884194024736785,2.2075088109847236,2.9244441314064047,1.4794673240556353,2.8404268896915563,Active_Power_Core,1,0,0,0,0,Platinum Value,0
767,35,6,132253.22,1,1,0,115566.57,11.792481258474217,11.657610659530556,0.25,0.6,1,0,0.8738214175698893,0.14285714285714285,0,1,High Balance,0.3278621975070672,0,0,132253.22,0.04683745678672389,1,Low,True,False,False,4,3.3066344141239608,1.4364142239873026,2.579227729082479,2.4411420582498016,1.1801082273000447,Active_Casual,0,1,0,0,0,Platinum Value,1
722,40,6,0.0,2,1,1,111893.09,0.0,11.62530807789185,0.5,0.6,1,1,111893.09,0.2857142857142857,1,0,Zero Balance,0.6600000000000001,0,2,0.0,0.0942857142857143,0,Medium,False,False,True,2,3.3949588674250326,3.0440122262109077,1.2362332895739678,2.0952002960834517,2.7737342247058328,Inactive_Disengaged,0,0,1,0,0,Low Value,0
686,35,4,0.0,1,1,0,8816.37,0.0,9.084478918593527,0.25,0.4,1,0,8816.37,0.2,1,0,Zero Balance,0.165,1,0,0.0,0.033,0,Low,False,False,True,0,2.1317724401801277,3.4597320785979133,3.008864496495791,4.337663018331473,3.7778608457053506,Inactive_Low_Balance,0,0,0,0,1,Medium Value,0
780,33,6,145580.61,1,1,1,154598.56,11.888492101822527,11.948593569077074,0.25,0.6,1,1,1.061937424651369,0.14285714285714285,0,1,High Balance,0.7290253386445942,0,1,0.0,0.10414647694922774,0,Low,False,True,False,4,3.7024627323184944,1.88425984354677,2.9746173676686074,2.0924531990632014,1.1603253549474948,Active_Casual,0,1,0,0,0,Platinum Value,0
591,33,9,131765.72,1,1,0,118782.06,11.788788365372467,11.6850540831508,0.25,0.9,1,0,0.9014572116540503,0.1,0,1,High Balance,0.3578174592698709,0,0,131765.72,0.03578174592698709,1,Low,False,False,True,4,3.584358487328955,2.3725840941930123,2.883940052570848,2.6544582444647125,1.042613479232379,Active_Casual,0,1,0,0,0,Platinum Value,0
850,62,1,124678.35,1,1,0,70916.0,11.733500520521519,11.16926545810899,0.25,0.1,1,0,0.5687870525471941,0.5,0,0,Medium Balance,0.27714766443723887,1,0,124678.35,0.13857383221861944,0,Low,False,False,False,1,3.1940166170021644,1.0010513768388292,2.9554020961657086,3.0121839280722904,2.6049097562530816,Inactive_High_Balance,0,0,0,1,0,High Value,1
808,39,3,124216.93,1,0,1,171442.36,11.729792801991193,12.052008228648827,0.25,0.3,0,1,1.3801740215764342,0.25,0,0,Medium Balance,0.6471027465946433,0,1,0.0,0.16177568664866082,0,Low,True,False,True,1,3.714691213189371,1.1340716610735566,2.876461005295034,2.230673620842037,1.7749534535720424,Inactive_High_Balance,0,0,0,1,0,High Value,0
623,48,5,118469.38,1,1,1,158590.25,11.682418250506757,11.974085416421355,0.25,0.5,1,1,1.3386489517464195,0.16666666666666666,0,0,Medium Balance,0.7165288188195948,0,1,0.0,0.1194214698032658,0,Low,False,False,True,4,3.6753456071926505,1.635005336510099,2.9062725168581243,2.0840989823910063,1.3291542600965789,Active_Casual,0,1,0,0,0,High Value,0
510,52,6,191665.21,1,1,1,131312.56,12.163510648499845,11.785343329901277,0.25,0.6,1,1,0.685110641046223,0.14285714285714285,0,1,High Balance,0.7323571017462136,0,1,0.0,0.10462244310660195,0,Low,False,False,False,4,3.5777616724730787,1.8567875128838347,2.99367446809611,2.065036467276296,1.1109223009994385,Active_Casual,0,1,0,0,0,Platinum Value,1
714,31,6,152926.6,1,1,1,50899.91,11.937719885764503,10.837636080571336,0.25,0.6,1,1,0.33283664949950176,0.14285714285714285,0,1,High Balance,0.7296217177473636,0,1,0.0,0.10423167396390909,0,Low,False,True,False,4,2.781214655611788,1.8971577430717639,2.99898583995535,2.125448836862461,1.179847534302401,Active_Casual,0,1,0,0,0,Platinum Value,0
704,23,6,166594.78,1,1,1,155823.2,12.023325678262013,11.956483727699489,0.25,0.6,1,1,0.9353370175403003,0.14285714285714285,0,1,High Balance,0.730658804969931,0,1,0.0,0.10437982928141872,0,Low,False,False,True,4,3.7179229433969327,1.8926435671033577,2.9969060148765188,2.096906798177457,1.171968117186672,Active_Casual,0,1,0,0,0,Platinum Value,0
772,30,6,99785.28,2,0,0,197238.03,11.510785977899108,12.19217162245941,0.5,0.6,0,0,1.976604699563908,0.2857142857142857,0,0,Medium Balance,0.34944954787648924,0,0,99785.28,0.0499213639823556,0,Medium,True,False,True,3,3.751622700894731,2.222954479772404,2.2661649231293293,1.5419854188467452,2.169303525295144,Active_Power_Core,1,0,0,0,0,Platinum Value,0
501,34,5,0.0,1,1,0,27380.99,0.0,10.217640776990216,0.25,0.5,1,0,27380.99,0.16666666666666666,1,0,Zero Balance,0.175,1,0,0.0,0.029166666666666664,0,Low,False,False,False,2,2.53911852038916,2.883622142630317,2.169260927076905,3.773383352420307,3.05428902707688,Inactive_Disengaged,0,0,1,0,0,Low Value,0
777,46,0,107362.8,1,1,0,487.3,11.583978346512058,6.1909299710676144,0.25,0.0,1,0,0.004538773776636073,1.0,0,0,Medium Balance,0.2653362503771423,1,0,107362.8,0.2653362503771423,0,Low,True,False,False,0,3.439112625728043,5.396551050325976,6.135268691938911,6.201490784221535,6.016255997056515,Inactive_Low_Balance,0,0,0,0,1,Medium Value,0
487,31,1,0.0,2,1,0,158750.13,0.0,11.97509303483984,0.5,0.1,1,0,158750.13,1.0,1,0,Zero Balance,0.21000000000000002,1,0,0.0,0.10500000000000001,0,Medium,False,True,False,2,4.007478056937381,2.928641460705373,1.8248532950769683,3.291411151717823,3.8714760875190746,Inactive_Disengaged,0,0,1,0,0,Low Value,0
623,24,5,0.0,2,1,0,116160.04,0.0,11.662732783186588,0.5,0.5,1,0,116160.04,0.3333333333333333,1,0,Zero Balance,0.25,1,0,0.0,0.041666666666666664,0,Medium,False,False,False,2,3.4569446916886024,2.9265842197898024,0.8975446298758195,2.7469085162325837,3.132680820227018,Inactive_Disengaged,0,0,1,0,0,Low Value,0
648,42,2,98795.61,2,1,0,89123.99,11.500818571406407,11.397795045514627,0.5,0.2,1,0,0.902095628584827,0.6666666666666666,0,0,Medium Balance,0.35932879588513283,0,0,98795.61,0.11977626529504427,0,Medium,False,True,True,1,3.1390611972911953,1.6370869042807392,2.3494303387317617,1.7630214354488403,2.7229715558271184,Inactive_High_Balance,0,0,0,1,0,High Value,0
621,47,0,0.0,1,1,1,133831.37,0.0,11.804343325667466,0.25,0.0,1,1,133831.37,1.0,1,0,Zero Balance,0.525,0,1,0.0,0.525,0,Low,False,False,True,1,3.8216093621919582,2.2745588235863115,2.3004976691006673,3.472037390376359,3.3333470822033915,Inactive_High_Balance,0,0,0,1,0,High Value,1
553,37,2,0.0,2,1,0,33877.29,0.0,10.430529675237207,0.5,0.2,1,0,33877.29,0.6666666666666666,1,0,Zero Balance,0.22000000000000003,1,0,0.0,0.07333333333333335,0,Medium,False,False,True,2,2.723529475962572,2.9878539726626894,1.7694598667777983,3.2388318085805237,3.7478144478363946,Inactive_Disengaged,0,0,1,0,0,Low Value,0
596,42,7,0.0,2,1,1,121568.37,0.0,11.708240325336856,0.5,0.7,1,1,121568.37,0.25,1,0,Zero Balance,0.67,0,2,0.0,0.08375,0,Medium,False,False,True,2,3.536373608362493,3.224222587692739,1.4216608893615532,2.1648905490950683,2.744587865582389,Inactive_Disengaged,0,0,1,0,0,Low Value,0
660,29,6,180520.29,1,1,1,123850.58,12.103603999938006,11.726839192203915,0.25,0.6,1,1,0.6860718755111932,0.14285714285714285,0,1,High Balance,0.7316313515608843,0,1,0.0,0.10451876450869776,0,Low,True,False,False,4,3.523167922500123,1.8427524165877782,2.977926749542251,2.0549767259476908,1.088190107626768,Active_Casual,0,1,0,0,0,Platinum Value,0
432,42,9,152603.45,1,1,0,110265.24,11.93560455861308,11.61065308404858,0.25,0.9,1,0,0.7225558625583985,0.1,0,1,High Balance,0.35959609122494857,0,0,152603.45,0.03595960912249486,1,Low,False,False,True,4,3.527973333361251,2.364029765756282,2.8968071251010516,2.645478574596213,1.0205420119212356,Active_Casual,0,1,0,0,0,Platinum Value,1
785,61,4,129855.72,2,1,0,170214.82,11.774186967773367,12.044822440273087,0.5,0.4,1,0,1.3107894608765722,0.4,0,1,High Balance,0.38264056793530277,0,0,129855.72,0.07652811358706055,1,Medium,False,True,False,3,3.590815726907012,1.8229634295884314,2.25169908651427,1.4212148104952973,2.338438346108512,Active_Power_Core,1,0,0,0,0,Platinum Value,1
769,34,7,137239.17,1,1,1,71379.92,11.829487735677535,11.175785885725452,0.25,0.7,1,1,0.5201095276987779,0.125,0,1,High Balance,0.7383105193266556,0,1,0.0,0.09228881491583195,0,Low,True,False,False,4,3.124316020459552,2.102453989994,3.0137705899153033,2.1199108099272967,0.962633999676692,Active_Casual,0,1,0,0,0,Platinum Value,1
672,45,9,0.0,1,1,1,92027.69,0.0,11.429855655242838,0.25,0.9,1,1,92027.69,0.1,1,0,Zero Balance,0.615,0,1,0.0,0.0615,0,Low,False,False,False,4,3.4823519092126665,3.182890452802677,2.1398172484427738,3.1005710964934483,2.110205754226764,Active_Casual,0,1,0,0,0,High Value,1
477,24,2,95675.62,2,0,0,162699.7,11.468729242473522,11.999667595594923,0.5,0.2,0,0,1.700516803373698,0.6666666666666666,0,0,Medium Balance,0.3089400437686447,0,0,95675.62,0.10298001458954824,0,Medium,True,False,False,1,3.711859574623457,1.8174600105350192,2.450492380697712,2.0154808637672437,2.868947806095179,Inactive_High_Balance,0,0,0,1,0,High Value,1
710,27,2,135277.96,1,1,0,142200.15,11.815094295784188,11.8649978835197,0.25,0.2,1,0,1.0511623537023052,0.3333333333333333,0,1,High Balance,0.28813614733421583,1,0,135277.96,0.0960453824447386,1,Low,False,True,False,1,3.643737899057562,0.9341072959173969,2.82787171996574,2.8374600321877046,2.315950030667047,Inactive_High_Balance,0,0,0,1,0,High Value,0
850,40,6,97339.99,1,0,1,88815.25,11.48597545387199,11.394324907734124,0.25,0.6,0,1,0.9124136707465169,0.14285714285714285,0,0,Medium Balance,0.6741489761896555,0,1,0.0,0.09630699659852222,0,Low,False,False,True,4,3.1197083442811033,1.6328268697456008,2.7583007725675155,1.989347692172904,0.8161783613030321,Active_Casual,0,1,0,0,0,High Value,0
520,61,8,133802.29,2,1,1,90304.01,11.804126015312677,11.410948219593598,0.5,0.8,1,1,0.6749012673754134,0.2222222222222222,0,1,High Balance,0.8230032700697378,0,2,0.0,0.09144480778552642,0,Medium,True,False,True,3,3.5561379278723373,3.0386244981595656,3.026461453911714,1.2823655151537383,2.1641898943728526,Active_Power_Core,1,0,0,0,0,Platinum Value,0
623,24,7,148167.83,2,1,1,109470.34,11.906107645836313,11.60341805882025,0.5,0.7,1,1,0.7388216536500963,0.25,0,1,High Balance,0.8142387454139527,0,2,0.0,0.10177984317674409,0,Medium,False,False,False,3,3.604047176635905,2.8107021407079538,2.919810444296185,1.0541010928682786,2.1535790188335056,Active_Power_Core,1,0,0,0,0,Platinum Value,0
565,36,6,106192.1,1,1,0,149575.59,11.573014413927808,11.915563848320403,0.25,0.6,1,0,1.408524565155363,0.14285714285714285,0,0,Medium Balance,0.3252034257859495,0,0,106192.1,0.04645763225513565,0,Low,False,False,True,4,3.5327038836900453,1.50772656246027,2.5850994715591886,2.4833780512134145,1.2689760976510798,Active_Casual,0,1,0,0,0,High Value,0
771,41,5,0.0,2,0,1,92914.67,0.0,11.439447586573428,0.5,0.5,0,1,92914.67,0.3333333333333333,1,0,Zero Balance,0.6000000000000001,0,2,0.0,0.10000000000000002,0,Medium,False,True,False,2,3.1462260239013013,2.8299400454975365,0.9119298263284137,2.086435170008302,2.8138557965693494,Inactive_Disengaged,0,0,1,0,0,Low Value,0
710,23,6,0.0,2,1,1,134188.11,0.0,11.807005352686096,0.5,0.6,1,1,134188.11,0.2857142857142857,1,0,Zero Balance,0.6600000000000001,0,2,0.0,0.0942857142857143,0,Medium,False,True,True,2,3.553238832058351,3.06243323012727,1.27711032134138,2.118213818480374,2.7939798449108837,Inactive_Disengaged,0,0,1,0,0,Low Value,0
